"No.","Time","Source","Destination","Protocol","Length","Info","HID Data"
"663","1.025087","3.1.1","host","USB","35","URB_INTERRUPT in","0000e626aa7c0000"
"665","1.032027","3.1.1","host","USB","35","URB_INTERRUPT in","0000bf26aa7c0000"
"667","1.034423","3.1.1","host","USB","35","URB_INTERRUPT in","0000ab26aa7c0000"
"669","1.034459","3.1.1","host","USB","35","URB_INTERRUPT in","00009826aa7c0000"
"671","1.036104","3.1.1","host","USB","35","URB_INTERRUPT in","00008426aa7c0000"
"673","1.041129","3.1.1","host","USB","35","URB_INTERRUPT in","00007126aa7c0000"
"675","1.043123","3.1.1","host","USB","35","URB_INTERRUPT in","00005d26aa7c0000"
"677","1.044091","3.1.1","host","USB","35","URB_INTERRUPT in","00005d26ce7c0000"
"679","1.047106","3.1.1","host","USB","35","URB_INTERRUPT in","00004a26ce7c0000"
"681","1.051140","3.1.1","host","USB","35","URB_INTERRUPT in","00003726ce7c0000"
"683","1.055125","3.1.1","host","USB","35","URB_INTERRUPT in","00002326ce7c0000"
"685","1.059125","3.1.1","host","USB","35","URB_INTERRUPT in","00001026ce7c0000"
"687","1.063110","3.1.1","host","USB","35","URB_INTERRUPT in","0000fc25ce7c0000"
"689","1.067122","3.1.1","host","USB","35","URB_INTERRUPT in","0000e925ce7c0000"
"691","1.070104","3.1.1","host","USB","35","URB_INTERRUPT in","0000d525ce7c0000"
"693","1.075136","3.1.1","host","USB","35","URB_INTERRUPT in","0000c225ce7c0000"
"695","1.079109","3.1.1","host","USB","35","URB_INTERRUPT in","0000ae25f37c0000"
"697","1.083114","3.1.1","host","USB","35","URB_INTERRUPT in","00009b25f37c0000"
"699","1.087124","3.1.1","host","USB","35","URB_INTERRUPT in","00008725f37c0000"
"701","1.092119","3.1.1","host","USB","35","URB_INTERRUPT in","00007425f37c0000"
"703","1.095119","3.1.1","host","USB","35","URB_INTERRUPT in","00006025f37c0000"
"705","1.101116","3.1.1","host","USB","35","URB_INTERRUPT in","00004d25f37c0000"
"707","1.103094","3.1.1","host","USB","35","URB_INTERRUPT in","00003925f37c0000"
"709","1.105082","3.1.1","host","USB","35","URB_INTERRUPT in","00003925177d0000"
"711","1.110107","3.1.1","host","USB","35","URB_INTERRUPT in","00002625177d0000"
"713","1.113127","3.1.1","host","USB","35","URB_INTERRUPT in","00001225177d0000"
"715","1.121108","3.1.1","host","USB","35","URB_INTERRUPT in","0000ff24177d0000"
"717","1.123088","3.1.1","host","USB","35","URB_INTERRUPT in","0000ec24177d0000"
"719","1.132145","3.1.1","host","USB","35","URB_INTERRUPT in","0000d824177d0000"
"721","1.137131","3.1.1","host","USB","35","URB_INTERRUPT in","0000c524177d0000"
"723","1.150121","3.1.1","host","USB","35","URB_INTERRUPT in","0000b124177d0000"
"725","1.156106","3.1.1","host","USB","35","URB_INTERRUPT in","00009e24177d0000"
"727","1.167147","3.1.1","host","USB","35","URB_INTERRUPT in","00009e243b7d0000"
"729","1.168101","3.1.1","host","USB","35","URB_INTERRUPT in","00008a243b7d0000"
"731","1.175102","3.1.1","host","USB","35","URB_INTERRUPT in","000063243b7d0000"
"733","1.190108","3.1.1","host","USB","35","URB_INTERRUPT in","000050243b7d0000"
"735","1.202339","3.1.1","host","USB","35","URB_INTERRUPT in","00003c243b7d0000"
"737","1.216144","3.1.1","host","USB","35","URB_INTERRUPT in","000029243b7d0000"
"739","1.222126","3.1.1","host","USB","35","URB_INTERRUPT in","000015243b7d0000"
"741","1.230103","3.1.1","host","USB","35","URB_INTERRUPT in","000002243b7d0000"
"743","1.242311","3.1.1","host","USB","35","URB_INTERRUPT in","0000ee233b7d0000"
"745","1.252079","3.1.1","host","USB","35","URB_INTERRUPT in","0000db233b7d0000"
"747","1.327230","3.1.1","host","USB","35","URB_INTERRUPT in","0000db233b7d0000"
"749","1.345414","3.1.1","host","USB","35","URB_INTERRUPT in","0000c7233b7d0000"
"751","1.369217","3.1.1","host","USB","35","URB_INTERRUPT in","0000b4233b7d0000"
"753","1.397215","3.1.1","host","USB","35","URB_INTERRUPT in","0000a1233b7d0000"
"757","1.458356","3.1.1","host","USB","35","URB_INTERRUPT in","0000a1233b7d0000"
"761","1.578430","3.1.1","host","USB","35","URB_INTERRUPT in","0000a1233b7d0000"
"763","1.679230","3.1.1","host","USB","35","URB_INTERRUPT in","0000a1233b7d0000"
"765","1.683165","3.1.1","host","USB","35","URB_INTERRUPT in","0000a123177d0000"
"767","1.685092","3.1.1","host","USB","35","URB_INTERRUPT in","0000a123f37c0000"
"769","1.687103","3.1.1","host","USB","35","URB_INTERRUPT in","0000a123ce7c0000"
"771","1.688094","3.1.1","host","USB","35","URB_INTERRUPT in","00007a23ce7c0000"
"773","1.690087","3.1.1","host","USB","35","URB_INTERRUPT in","00007a23867c0000"
"775","1.693127","3.1.1","host","USB","35","URB_INTERRUPT in","00007a23627c0000"
"777","1.694083","3.1.1","host","USB","35","URB_INTERRUPT in","00006623627c0000"
"779","1.696080","3.1.1","host","USB","35","URB_INTERRUPT in","000066233d7c0000"
"781","1.699114","3.1.1","host","USB","35","URB_INTERRUPT in","00005323197c0000"
"783","1.702364","3.1.1","host","USB","35","URB_INTERRUPT in","00005323f57b0000"
"785","1.704092","3.1.1","host","USB","35","URB_INTERRUPT in","00003f23f57b0000"
"787","1.706085","3.1.1","host","USB","35","URB_INTERRUPT in","00003f23d17b0000"
"789","1.708083","3.1.1","host","USB","35","URB_INTERRUPT in","00002c23ac7b0000"
"791","1.711082","3.1.1","host","USB","35","URB_INTERRUPT in","00002c23647b0000"
"793","1.712102","3.1.1","host","USB","35","URB_INTERRUPT in","00000523647b0000"
"795","1.714086","3.1.1","host","USB","35","URB_INTERRUPT in","00000523407b0000"
"797","1.716086","3.1.1","host","USB","35","URB_INTERRUPT in","0000f1221b7b0000"
"799","1.719087","3.1.1","host","USB","35","URB_INTERRUPT in","0000f122f77a0000"
"801","1.720110","3.1.1","host","USB","35","URB_INTERRUPT in","0000de22f77a0000"
"803","1.721080","3.1.1","host","USB","35","URB_INTERRUPT in","0000de22af7a0000"
"805","1.723083","3.1.1","host","USB","35","URB_INTERRUPT in","0000de228a7a0000"
"807","1.725080","3.1.1","host","USB","35","URB_INTERRUPT in","0000ca228a7a0000"
"809","1.726119","3.1.1","host","USB","35","URB_INTERRUPT in","0000ca22427a0000"
"811","1.729108","3.1.1","host","USB","35","URB_INTERRUPT in","0000ca221e7a0000"
"813","1.730098","3.1.1","host","USB","35","URB_INTERRUPT in","0000a322d5790000"
"815","1.733089","3.1.1","host","USB","35","URB_INTERRUPT in","0000a322b1790000"
"817","1.734072","3.1.1","host","USB","35","URB_INTERRUPT in","00009022b1790000"
"819","1.735067","3.1.1","host","USB","35","URB_INTERRUPT in","0000902269790000"
"821","1.738108","3.1.1","host","USB","35","URB_INTERRUPT in","0000902244790000"
"823","1.739090","3.1.1","host","USB","35","URB_INTERRUPT in","00006922fc780000"
"825","1.742124","3.1.1","host","USB","35","URB_INTERRUPT in","00006922d8780000"
"827","1.743087","3.1.1","host","USB","35","URB_INTERRUPT in","00005622d8780000"
"829","1.744080","3.1.1","host","USB","35","URB_INTERRUPT in","000056228f780000"
"831","1.746114","3.1.1","host","USB","35","URB_INTERRUPT in","000056226b780000"
"833","1.747093","3.1.1","host","USB","35","URB_INTERRUPT in","000042226b780000"
"835","1.748084","3.1.1","host","USB","35","URB_INTERRUPT in","0000422222780000"
"837","1.749157","3.1.1","host","USB","35","URB_INTERRUPT in","00004222fe770000"
"839","1.751070","3.1.1","host","USB","35","URB_INTERRUPT in","00001b22b6770000"
"841","1.753109","3.1.1","host","USB","35","URB_INTERRUPT in","00001b2291770000"
"843","1.755112","3.1.1","host","USB","35","URB_INTERRUPT in","00001b226d770000"
"845","1.756081","3.1.1","host","USB","35","URB_INTERRUPT in","0000082225770000"
"847","1.758088","3.1.1","host","USB","35","URB_INTERRUPT in","0000e121dc760000"
"849","1.759080","3.1.1","host","USB","35","URB_INTERRUPT in","0000e121b8760000"
"851","1.761084","3.1.1","host","USB","35","URB_INTERRUPT in","0000ba216f760000"
"853","1.762079","3.1.1","host","USB","35","URB_INTERRUPT in","0000ba214b760000"
"855","1.763080","3.1.1","host","USB","35","URB_INTERRUPT in","0000a6214b760000"
"857","1.764076","3.1.1","host","USB","35","URB_INTERRUPT in","0000a62103760000"
"859","1.765069","3.1.1","host","USB","35","URB_INTERRUPT in","00007f21ba750000"
"861","1.766063","3.1.1","host","USB","35","URB_INTERRUPT in","00007f2196750000"
"863","1.767069","3.1.1","host","USB","35","URB_INTERRUPT in","00007f214d750000"
"865","1.768065","3.1.1","host","USB","35","URB_INTERRUPT in","000058214d750000"
"867","1.769060","3.1.1","host","USB","35","URB_INTERRUPT in","0000582105750000"
"869","1.770063","3.1.1","host","USB","35","URB_INTERRUPT in","00003221bc740000"
"871","1.771064","3.1.1","host","USB","35","URB_INTERRUPT in","0000322174740000"
"873","1.772063","3.1.1","host","USB","35","URB_INTERRUPT in","00001e2174740000"
"875","1.773064","3.1.1","host","USB","35","URB_INTERRUPT in","00001e2150740000"
"877","1.774064","3.1.1","host","USB","35","URB_INTERRUPT in","00001e2107740000"
"879","1.775061","3.1.1","host","USB","35","URB_INTERRUPT in","0000f72007740000"
"881","1.776063","3.1.1","host","USB","35","URB_INTERRUPT in","0000f720e3730000"
"883","1.777073","3.1.1","host","USB","35","URB_INTERRUPT in","0000d0209a730000"
"885","1.778064","3.1.1","host","USB","35","URB_INTERRUPT in","0000d02052730000"
"887","1.780078","3.1.1","host","USB","35","URB_INTERRUPT in","0000bd2009730000"
"889","1.781069","3.1.1","host","USB","35","URB_INTERRUPT in","0000bd20e5720000"
"891","1.782068","3.1.1","host","USB","35","URB_INTERRUPT in","00009620e5720000"
"893","1.783087","3.1.1","host","USB","35","URB_INTERRUPT in","000096209d720000"
"895","1.785094","3.1.1","host","USB","35","URB_INTERRUPT in","00006f2078720000"
"897","1.786080","3.1.1","host","USB","35","URB_INTERRUPT in","00006f2030720000"
"899","1.787085","3.1.1","host","USB","35","URB_INTERRUPT in","00005b2030720000"
"901","1.788088","3.1.1","host","USB","35","URB_INTERRUPT in","00005b20e7710000"
"903","1.789087","3.1.1","host","USB","35","URB_INTERRUPT in","00005b20c3710000"
"905","1.790087","3.1.1","host","USB","35","URB_INTERRUPT in","00003420c3710000"
"907","1.791083","3.1.1","host","USB","35","URB_INTERRUPT in","000034207b710000"
"909","1.792070","3.1.1","host","USB","35","URB_INTERRUPT in","00000d2032710000"
"911","1.794071","3.1.1","host","USB","35","URB_INTERRUPT in","0000fa1f0e710000"
"913","1.795079","3.1.1","host","USB","35","URB_INTERRUPT in","0000fa1fc5700000"
"915","1.800021","3.1.1","host","USB","35","URB_INTERRUPT in","0000d31fc5700000"
"917","1.800077","3.1.1","host","USB","35","URB_INTERRUPT in","0000d31f7d700000"
"919","1.800093","3.1.1","host","USB","35","URB_INTERRUPT in","0000d31f59700000"
"921","1.800109","3.1.1","host","USB","35","URB_INTERRUPT in","0000ac1f10700000"
"923","1.800122","3.1.1","host","USB","35","URB_INTERRUPT in","0000851f10700000"
"925","1.801065","3.1.1","host","USB","35","URB_INTERRUPT in","0000851fc86f0000"
"927","1.802068","3.1.1","host","USB","35","URB_INTERRUPT in","00005e1f7f6f0000"
"929","1.803069","3.1.1","host","USB","35","URB_INTERRUPT in","00005e1f5b6f0000"
"931","1.805086","3.1.1","host","USB","35","URB_INTERRUPT in","00004b1f126f0000"
"933","1.806068","3.1.1","host","USB","35","URB_INTERRUPT in","0000241fca6e0000"
"935","1.808102","3.1.1","host","USB","35","URB_INTERRUPT in","0000fd1ea66e0000"
"937","1.809067","3.1.1","host","USB","35","URB_INTERRUPT in","0000fd1e5d6e0000"
"939","1.810078","3.1.1","host","USB","35","URB_INTERRUPT in","0000d61e156e0000"
"941","1.811067","3.1.1","host","USB","35","URB_INTERRUPT in","0000d61ecc6d0000"
"943","1.812078","3.1.1","host","USB","35","URB_INTERRUPT in","0000c21ecc6d0000"
"945","1.813075","3.1.1","host","USB","35","URB_INTERRUPT in","00009c1e846d0000"
"947","1.814065","3.1.1","host","USB","35","URB_INTERRUPT in","00009c1e5f6d0000"
"949","1.815064","3.1.1","host","USB","35","URB_INTERRUPT in","0000751e176d0000"
"951","1.817067","3.1.1","host","USB","35","URB_INTERRUPT in","00004e1ece6c0000"
"953","1.818066","3.1.1","host","USB","35","URB_INTERRUPT in","00004e1eaa6c0000"
"955","1.819064","3.1.1","host","USB","35","URB_INTERRUPT in","00003a1eaa6c0000"
"957","1.820081","3.1.1","host","USB","35","URB_INTERRUPT in","0000131e626c0000"
"959","1.821066","3.1.1","host","USB","35","URB_INTERRUPT in","0000131e196c0000"
"961","1.822073","3.1.1","host","USB","35","URB_INTERRUPT in","0000ec1d886b0000"
"963","1.823068","3.1.1","host","USB","35","URB_INTERRUPT in","0000c51d886b0000"
"965","1.824063","3.1.1","host","USB","35","URB_INTERRUPT in","0000c51d406b0000"
"967","1.825065","3.1.1","host","USB","35","URB_INTERRUPT in","00009e1df76a0000"
"969","1.827084","3.1.1","host","USB","35","URB_INTERRUPT in","0000781dd36a0000"
"971","1.828058","3.1.1","host","USB","35","URB_INTERRUPT in","0000641d8b6a0000"
"973","1.830076","3.1.1","host","USB","35","URB_INTERRUPT in","0000641d426a0000"
"975","1.831068","3.1.1","host","USB","35","URB_INTERRUPT in","00003d1d1e6a0000"
"977","1.832062","3.1.1","host","USB","35","URB_INTERRUPT in","0000161dd5690000"
"979","1.834083","3.1.1","host","USB","35","URB_INTERRUPT in","0000161d8d690000"
"981","1.835068","3.1.1","host","USB","35","URB_INTERRUPT in","0000ef1c69690000"
"983","1.837069","3.1.1","host","USB","35","URB_INTERRUPT in","0000dc1c20690000"
"985","1.838069","3.1.1","host","USB","35","URB_INTERRUPT in","0000b51cd8680000"
"987","1.840101","3.1.1","host","USB","35","URB_INTERRUPT in","00008e1c8f680000"
"989","1.841069","3.1.1","host","USB","35","URB_INTERRUPT in","00008e1c6b680000"
"991","1.842127","3.1.1","host","USB","35","URB_INTERRUPT in","00007a1c6b680000"
"993","1.843071","3.1.1","host","USB","35","URB_INTERRUPT in","00007a1c22680000"
"995","1.845051","3.1.1","host","USB","35","URB_INTERRUPT in","0000531c22680000"
"997","1.845079","3.1.1","host","USB","35","URB_INTERRUPT in","0000531cfe670000"
"999","1.847076","3.1.1","host","USB","35","URB_INTERRUPT in","0000401cb6670000"
"1001","1.848070","3.1.1","host","USB","35","URB_INTERRUPT in","0000191c6d670000"
"1003","1.849060","3.1.1","host","USB","35","URB_INTERRUPT in","0000191c49670000"
"1005","1.850066","3.1.1","host","USB","35","URB_INTERRUPT in","0000f21b49670000"
"1007","1.851063","3.1.1","host","USB","35","URB_INTERRUPT in","0000f21b00670000"
"1009","1.852063","3.1.1","host","USB","35","URB_INTERRUPT in","0000cb1bb8660000"
"1011","1.853069","3.1.1","host","USB","35","URB_INTERRUPT in","0000a41bb8660000"
"1013","1.854063","3.1.1","host","USB","35","URB_INTERRUPT in","0000a41b6f660000"
"1015","1.855061","3.1.1","host","USB","35","URB_INTERRUPT in","0000911b6f660000"
"1017","1.856060","3.1.1","host","USB","35","URB_INTERRUPT in","0000911b4b660000"
"1019","1.857065","3.1.1","host","USB","35","URB_INTERRUPT in","00006a1b4b660000"
"1021","1.861635","3.1.1","host","USB","35","URB_INTERRUPT in","00006a1b03660000"
"1023","1.861716","3.1.1","host","USB","35","URB_INTERRUPT in","0000431bba650000"
"1025","1.861736","3.1.1","host","USB","35","URB_INTERRUPT in","00002f1b96650000"
"1027","1.862077","3.1.1","host","USB","35","URB_INTERRUPT in","0000081b96650000"
"1029","1.863074","3.1.1","host","USB","35","URB_INTERRUPT in","0000081b4d650000"
"1031","1.864072","3.1.1","host","USB","35","URB_INTERRUPT in","0000e21a05650000"
"1033","1.866081","3.1.1","host","USB","35","URB_INTERRUPT in","0000bb1abc640000"
"1035","1.867066","3.1.1","host","USB","35","URB_INTERRUPT in","0000a71abc640000"
"1037","1.869104","3.1.1","host","USB","35","URB_INTERRUPT in","0000a71a98640000"
"1039","1.870097","3.1.1","host","USB","35","URB_INTERRUPT in","0000801a50640000"
"1041","1.872102","3.1.1","host","USB","35","URB_INTERRUPT in","00006d1a2b640000"
"1043","1.874092","3.1.1","host","USB","35","URB_INTERRUPT in","0000461ae3630000"
"1045","1.876079","3.1.1","host","USB","35","URB_INTERRUPT in","0000321abf630000"
"1047","1.878098","3.1.1","host","USB","35","URB_INTERRUPT in","00001f1abf630000"
"1049","1.879065","3.1.1","host","USB","35","URB_INTERRUPT in","0000f81976630000"
"1051","1.881070","3.1.1","host","USB","35","URB_INTERRUPT in","0000f81952630000"
"1053","1.882063","3.1.1","host","USB","35","URB_INTERRUPT in","0000e41952630000"
"1055","1.883064","3.1.1","host","USB","35","URB_INTERRUPT in","0000e41909630000"
"1057","1.884081","3.1.1","host","USB","35","URB_INTERRUPT in","0000bd1909630000"
"1059","1.885064","3.1.1","host","USB","35","URB_INTERRUPT in","00009719c1620000"
"1061","1.888091","3.1.1","host","USB","35","URB_INTERRUPT in","000083199d620000"
"1063","1.889065","3.1.1","host","USB","35","URB_INTERRUPT in","00005c199d620000"
"1065","1.891942","3.1.1","host","USB","35","URB_INTERRUPT in","00005c1954620000"
"1067","1.892005","3.1.1","host","USB","35","URB_INTERRUPT in","0000491954620000"
"1069","1.893076","3.1.1","host","USB","35","URB_INTERRUPT in","000022190c620000"
"1071","1.895088","3.1.1","host","USB","35","URB_INTERRUPT in","00000e19e7610000"
"1073","1.898082","3.1.1","host","USB","35","URB_INTERRUPT in","0000fb18c3610000"
"1075","1.900091","3.1.1","host","USB","35","URB_INTERRUPT in","0000d4189f610000"
"1077","1.902087","3.1.1","host","USB","35","URB_INTERRUPT in","0000c0189f610000"
"1079","1.903116","3.1.1","host","USB","35","URB_INTERRUPT in","0000c01856610000"
"1081","1.904078","3.1.1","host","USB","35","URB_INTERRUPT in","0000ad1856610000"
"1083","1.905106","3.1.1","host","USB","35","URB_INTERRUPT in","0000ad1832610000"
"1085","1.911066","3.1.1","host","USB","35","URB_INTERRUPT in","0000861832610000"
"1087","1.920367","3.1.1","host","USB","35","URB_INTERRUPT in","00007318ea600000"
"1089","1.920427","3.1.1","host","USB","35","URB_INTERRUPT in","00004c18c5600000"
"1091","1.922212","3.1.1","host","USB","35","URB_INTERRUPT in","000038187d600000"
"1093","1.922266","3.1.1","host","USB","35","URB_INTERRUPT in","000025187d600000"
"1095","1.922284","3.1.1","host","USB","35","URB_INTERRUPT in","0000251859600000"
"1097","1.922299","3.1.1","host","USB","35","URB_INTERRUPT in","0000fe1710600000"
"1099","1.922313","3.1.1","host","USB","35","URB_INTERRUPT in","0000d71710600000"
"1101","1.922326","3.1.1","host","USB","35","URB_INTERRUPT in","0000d717ec5f0000"
"1103","1.923079","3.1.1","host","USB","35","URB_INTERRUPT in","0000c317ec5f0000"
"1105","1.924077","3.1.1","host","USB","35","URB_INTERRUPT in","0000c317a45f0000"
"1107","1.927077","3.1.1","host","USB","35","URB_INTERRUPT in","00009c17a45f0000"
"1109","1.929101","3.1.1","host","USB","35","URB_INTERRUPT in","000089177f5f0000"
"1111","1.931079","3.1.1","host","USB","35","URB_INTERRUPT in","000075177f5f0000"
"1113","1.932070","3.1.1","host","USB","35","URB_INTERRUPT in","000075175b5f0000"
"1115","1.933081","3.1.1","host","USB","35","URB_INTERRUPT in","00004e175b5f0000"
"1117","1.934079","3.1.1","host","USB","35","URB_INTERRUPT in","00004e17135f0000"
"1119","1.936097","3.1.1","host","USB","35","URB_INTERRUPT in","00003b17135f0000"
"1121","1.937072","3.1.1","host","USB","35","URB_INTERRUPT in","00001417ca5e0000"
"1123","1.939066","3.1.1","host","USB","35","URB_INTERRUPT in","00001417a65e0000"
"1125","1.940072","3.1.1","host","USB","35","URB_INTERRUPT in","00000117a65e0000"
"1127","1.941063","3.1.1","host","USB","35","URB_INTERRUPT in","0000da165d5e0000"
"1129","1.944077","3.1.1","host","USB","35","URB_INTERRUPT in","0000b316155e0000"
"1131","1.946139","3.1.1","host","USB","35","URB_INTERRUPT in","00009f16f15d0000"
